leaf_id	common_name	Phylum	Class	Order	Family	Genus	Family_AKA	Sequencing-approach	num_seqs	sum_contig_len	min_contig_len	avg_contig_len	max_contig_len	num_prot_seqs	GC	Source	Source-Detail
GVMAG-S-1101165-79.fltr.fna	GVMAG-S-1101165-79	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g336	-	cultivation-independent	7	531407	14238	75915.3	211261	528	26.53	Freshwater	Freshwater
KSW-C0.1.V.NODE.22.length.19259.cov.5.919131.fa																	
GVMAG-M-3300010370-2.fltr.fna	GVMAG-M-3300010370-2	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g336	-	cultivation-independent	25	469684	10570	18787.4	43077	486	25.45	Marine	Marine
SRX327520.410.dc.fltr.fna	SRX327520.410.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g336	-	cultivation-independent	11	458101	10532	41645.5	80065	513	49.41	Waste	hydrocarbon metagenome
GVMAG-S-3300005517-64.fltr.fna	GVMAG-S-3300005517-64	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g336	-	cultivation-independent	23	331760	10699	14424.3	22965	343	43.04	Freshwater	Freshwater
GVMAG-M-3300024502-4.fltr.fna	GVMAG-M-3300024502-4	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g336	-	cultivation-independent	15	376592	11226	25106.1	77947	386	27.3	Freshwater	Freshwater
KSW-T63.2.C.NODE.1358.length.25923.cov.636.094286.fa																	
GVMAG-M-3300006752-9.fltr.fna	GVMAG-M-3300006752-9	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g336	-	cultivation-independent	16	460872	10314	28804.5	55465	472	26.55	Marine	Marine
KSW-T63.1.C.NODE.589.length.37970.cov.308.156191.fa																	
KSW-C63.2.C.NODE.781.length.32474.cov.353.402326.fa																	
KSW-T63.2.C.NODE.795.length.34451.cov.619.012967.fa																	
KSW-cf.coassembly.k141.890876.fa																	
KSW-V-S8C17650.fa																	
SRX802073.99.dc.fltr.fna	SRX802073.99.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	47	818697	10787	17419.1	46167	894	27.5	Marine	Marine
GVMAG-M-3300012936-15.fltr.fna	GVMAG-M-3300012936-15	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	10	434693	18239	43469.3	69681	455	25.62	Marine	Marine
GVMAG-M-3300018428-16.fltr.fna	GVMAG-M-3300018428-16	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	10	407500	10114	40750	86301	399	26.57	Marine	Marine
GVMAG-M-3300024261-42.fltr.fna	GVMAG-M-3300024261-42	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	16	439723	10706	27482.7	91067	471	27.08	Marine	Marine
ERX555965.56.dc.fltr.fna	ERX555965.56.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	13	394566	11804	30351.2	80709	421	22.04	Marine	Marine
GVMAG-M-3300017735-4.fltr.fna	GVMAG-M-3300017735-4	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	15	367539	10158	24502.6	51006	395	27.69	Marine	Marine
SRX802202.1.dc.fltr.fna	SRX802202.1.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	6	276113	13568	46018.8	105028	276	36.13	Marine	Marine
KSW-T63.2.C.NODE.3508.length.14141.cov.4.384282.fa																	
GVMAG-S-ERX556019-34.fltr.fna	GVMAG-S-ERX556019-34	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	19	351587	10041	18504.6	35212	383	23.09	Marine	Marine
SRX802202.55.dc.fltr.fna	SRX802202.55.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	10	385878	15274	38587.8	79261	410	28.54	Marine	Marine
KSW-cf.coassembly.k141.2924256.fa																	
KSW-cf.coassembly.k141.1219362.fa																	
KSW-cf.coassembly.k141.2658595.fa																	
ERX555926.27.dc.fltr.fna	ERX555926.27.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	17	447520	12065	26324.7	51513	492	23.85	Marine	Marine
KSW-cf.coassembly.k141.106540.fa																	
GVMAG-M-3300001348-25.fltr.fna	GVMAG-M-3300001348-25	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	12	501997	13134	41833.1	78085	524	29.08	Marine	Marine
GVMAG-S-1016713-123.fltr.fna	GVMAG-S-1016713-123	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	5	409990	25986	81998	151541	423	33.35	Marine	Marine
GVMAG-S-1074262-51.fltr.fna	GVMAG-S-1074262-51	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	5	438587	22053	87717.4	184669	451	32.77	Marine	Marine
GVMAG-M-3300025880-76.fltr.fna	GVMAG-M-3300025880-76	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	6	399149	10838	66524.8	140404	384	33.37	Marine	Marine
GVMAG-M-3300022920-41.fltr.fna	GVMAG-M-3300022920-41	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	12	204857	10371	17071.4	23183	208	27.92	Marine	Marine
GVMAG-M-3300012936-19.fltr.fna	GVMAG-M-3300012936-19	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	13	398440	12034	30649.2	57157	420	23.81	Marine	Marine
GVMAG-S-1102244-53.fltr.fna	GVMAG-S-1102244-53	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	15	422545	10300	28169.7	54306	463	23.25	Marine	Marine
GVMAG-M-3300018876-24.fltr.fna	GVMAG-M-3300018876-24	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g339	-	cultivation-independent	12	208748	10223	17395.7	27504	224	32.92	Marine	Marine
KSW-cf.coassembly.k141.969287.fa																	
KSW-T0.1.C.NODE.599.length.49072.cov.11.367097.fa																	
KSW-cf.coassembly.k141.2299122.fa																	
KSW-C-S3C1308.fa																	
KSW-C0.1.C.NODE.526.length.46203.cov.8.289157.fa																	
KSW-C63.1.C.NODE.236.length.62476.cov.10.985518.fa																	
KSW-C0.2.C.NODE.1702.length.18885.cov.7.139989.fa																	
KSW-cf.coassembly.k141.2197582.fa																	
KSW-C63.1.C.NODE.1375.length.24338.cov.10.616028.fa																	
GVMAG-M-3300025617-32.fltr.fna	GVMAG-M-3300025617-32	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	12	201908	10354	16825.7	29495	203	31.87	Marine	Marine
ERX556019.13.dc.fltr.fna	ERX556019.13.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	15	342032	10465	22802.1	46149	317	33.16	Marine	Marine
KSW-cf.coassembly.k141.3172000.fa																	
SRX802202.132.dc.fltr.fna	SRX802202.132.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	11	302539	11117	27503.5	55747	297	30.45	Marine	Marine
GVMAG-M-3300020810-3.fltr.fna	GVMAG-M-3300020810-3	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	10	338137	12011	33813.7	77175	349	29.24	Marine	Marine
GVMAG-M-3300020182-84.fltr.fna	GVMAG-M-3300020182-84	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	4	353000	14805	88250	261147	359	29.79	Marine	Marine
GVMAG-M-3300017950-2.fltr.fna	GVMAG-M-3300017950-2	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	14	263490	10633	18820.7	28501	267	28.45	Marine	Marine
GVMAG-M-3300023175-3.fltr.fna	GVMAG-M-3300023175-3	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	9	149215	10115	16579.4	29203	146	33.13	Marine	Marine
GVMAG-M-3300018049-14.fltr.fna	GVMAG-M-3300018049-14	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	18	325488	10703	18082.7	33689	314	31.53	Marine	Marine
GVMAG-M-3300020194-16.fltr.fna	GVMAG-M-3300020194-16	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	15	298225	11208	19881.7	34313	304	31.86	Marine	Marine
SRX802073.18.dc.fltr.fna	SRX802073.18.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	13	333921	12622	25686.2	49347	345	31.32	Marine	Marine
GVMAG-M-3300023173-22.fltr.fna	GVMAG-M-3300023173-22	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	9	272720	14499	30302.2	54675	277	40.19	Marine	Marine
KSW-cf.coassembly.k141.2462230.fa																	
KSW-cf.coassembly.k141.1559769.fa																	
KSW-cf.coassembly.k141.2689508.fa																	
KSW-cf.coassembly.k141.1593715.fa																	
KSW-cf.coassembly.k141.1255669.fa																	
KSW-cf.coassembly.k141.2864348.fa																	
KSW-cf.coassembly.k141.2435462.fa																	
KSW-C-S8C1711.fa																	
KSW-cf.coassembly.k141.3235177.fa																	
KSW-T63.2.C.NODE.701.length.36305.cov.11.742703.fa																	
KSW-cf.coassembly.k141.1099074.fa																	
GVMAG-M-3300020726-3.fltr.fna	GVMAG-M-3300020726-3	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	13	289335	10873	22256.5	36574	255	32.16	Freshwater	Freshwater
SRX331950.6.dc.fltr.fna	SRX331950.6.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	7	239902	17126	34271.7	55337	249	39.97	Freshwater	Freshwater
GVMAG-M-3300010158-36.fltr.fna	GVMAG-M-3300010158-36	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	16	291646	10168	18227.9	34926	257	33.88	Freshwater	Freshwater
GVMAG-S-1101171-112.fltr.fna	GVMAG-S-1101171-112	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	15	458017	10417	30534.5	64399	467	42.27	Freshwater	Freshwater
GVMAG-M-3300009161-9.fltr.fna	GVMAG-M-3300009161-9	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	15	409472	12682	27298.1	62429	443	30.95	Freshwater	Freshwater
KSW-cf.coassembly.k141.3068096.fa																	
KSW-C63.1.C.NODE.1388.length.24235.cov.11.245906.fa																	
KSW-cf.coassembly.k141.1088263.fa																	
KSW-cf.coassembly.k141.421254.fa																	
KSW-cf.coassembly.k141.1436062.fa																	
KSW-cf.coassembly.k141.2780658.fa																	
KSW-cf.coassembly.k141.2581967.fa																	
KSW-cf.coassembly.k141.351764.fa																	
KSW-cf.coassembly.k141.1649852.fa																	
KSW-C-S2C2211.fa																	
KSW-C0.2.C.NODE.683.length.33372.cov.10.870937.fa																	
KSW-cf.coassembly.k141.3039522.fa																	
KSW-cf.coassembly.k141.3921761.fa																	
GVMAG-M-3300023184-120.fltr.fna	GVMAG-M-3300023184-120	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	8	398381	10428	49797.6	112159	399	36.81	Freshwater	Freshwater
KSW-T0.2.C.NODE.4674.length.11274.cov.4.583920.fa																	
GVMAG-M-3300020187-94.fltr.fna	GVMAG-M-3300020187-94	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	15	397241	11338	26482.7	72495	384	33.18	Marine	Marine
GVMAG-M-3300009441-23.fltr.fna	GVMAG-M-3300009441-23	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	8	126467	10102	15808.4	23531	139	32.02	Marine	Marine
KSW-cf.coassembly.k141.1816490.fa																	
KSW-cf.coassembly.k141.2428353.fa																	
KSW-C0.1.C.NODE.2778.length.15349.cov.10.788871.fa																	
GVMAG-M-3300025880-30.fltr.fna	GVMAG-M-3300025880-30	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	12	516746	13264	43062.2	103634	462	34.57	Marine	Marine
KSW-cf.coassembly.k141.2377284.fa																	
KSW-cf.coassembly.k141.2443410.fa																	
KSW-cf.coassembly.k141.1918860.fa																	
GVMAG-M-3300024261-25.fltr.fna	GVMAG-M-3300024261-25	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	15	342626	10890	22841.7	39867	316	31.9	Marine	Marine
KSW-cf.coassembly.k141.1086528.fa																	
KSW-cf.coassembly.k141.119634.fa																	
KSW-T0.1.C.NODE.2061.length.19659.cov.10.034534.fa																	
KSW-cf.coassembly.k141.1621928.fa																	
KSW-T0.2.C.NODE.1156.length.32566.cov.6.946726.fa																	
GVMAG-M-3300021375-17.fltr.fna	GVMAG-M-3300021375-17	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	6	347698	16946	57949.7	82754	343	29.71	Marine	Marine
KSW-cf.coassembly.k141.2449798.fa																	
KSW-cf.coassembly.k141.3237009.fa																	
GVMAG-M-3300003404-4.fltr.fna	GVMAG-M-3300003404-4	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	16	369727	11026	23107.9	54692	368	38.03	Freshwater	Freshwater
KSW-cf.coassembly.k141.2704113.fa																	
KSW-cf.coassembly.k141.1575349.fa																	
KSW-cf.coassembly.k141.1650809.fa																	
KSW-cf.coassembly.k141.3809566.fa																	
GVMAG-S-3300005662-148.fltr.fna	GVMAG-S-3300005662-148	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	19	381605	11378	20084.5	38595	385	44.82	Freshwater	Freshwater
GVMAG-M-3300022752-82.fltr.fna	GVMAG-M-3300022752-82	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	18	367492	10479	20416.2	38422	337	38.57	Freshwater	Freshwater
GVMAG-S-3300013014-110.fltr.fna	GVMAG-S-3300013014-110	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	17	446925	10159	26289.7	50312	420	40.34	Freshwater	Freshwater
KSW-cf.coassembly.k141.116574.fa																	
GVMAG-M-3300024311-5.fltr.fna	GVMAG-M-3300024311-5	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	23	406128	10186	17657.7	43299	384	32.4	Freshwater	Freshwater
GVMAG-M-3300005662-68.fltr.fna	GVMAG-M-3300005662-68	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	16	284812	10233	17800.8	50840	271	39.67	Freshwater	Freshwater
SRX474032.80.dc.fltr.fna	SRX474032.80.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	18	323988	10268	17999.3	38089	301	33.45	Freshwater	Freshwater
GVMAG-S-1035082-51.fltr.fna	GVMAG-S-1035082-51	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	16	404396	13864	25274.8	55762	384	39.05	Freshwater	Freshwater
GVMAG-S-1035082-55.fltr.fna	GVMAG-S-1035082-55	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	15	302383	10561	20158.9	49140	309	39.38	Freshwater	Freshwater
GVMAG-M-3300010157-4.fltr.fna	GVMAG-M-3300010157-4	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	8	434705	12993	54338.1	122923	418	42.34	Freshwater	Freshwater
GVMAG-S-1006664-93.fltr.fna	GVMAG-S-1006664-93	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	17	268409	10779	15788.8	26844	277	42.72	Freshwater	Freshwater
GVMAG-S-1074335-3.fltr.fna	GVMAG-S-1074335-3	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	15	429686	12611	28645.7	65846	383	44.43	Marine	Marine
GVMAG-M-3300009164-69.fltr.fna	GVMAG-M-3300009164-69	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	18	331148	10560	18397.1	35308	270	30.45	Freshwater	Freshwater
GVMAG-S-3300005662-174.fltr.fna	GVMAG-S-3300005662-174	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	14	252873	11362	18062.4	33552	234	40.35	Freshwater	Freshwater
GVMAG-M-3300009151-31.fltr.fna	GVMAG-M-3300009151-31	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	6	203638	11320	33939.7	83232	177	26.32	Freshwater	Freshwater
GVMAG-M-3300027963-59.fltr.fna	GVMAG-M-3300027963-59	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	12	209066	11309	17422.2	38924	173	27.22	Freshwater	Freshwater
GVMAG-S-1101171-113.fltr.fna	GVMAG-S-1101171-113	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	14	401397	15704	28671.2	65563	329	54.61	Freshwater	Freshwater
GVMAG-M-3300023184-68.fltr.fna	GVMAG-M-3300023184-68	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	3	501694	19417	167231.3	306671	424	36.61	Freshwater	Freshwater
GVMAG-M-3300009068-24.fltr.fna	GVMAG-M-3300009068-24	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	5	288130	28339	57626	135212	281	52.84	Freshwater	Freshwater
GVMAG-M-3300023184-16.fltr.fna	GVMAG-M-3300023184-16	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	2	376594	110155	188297	266439	330	36.99	Freshwater	Freshwater
GVMAG-S-1041346-184.fltr.fna	GVMAG-S-1041346-184	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	18	377061	10443	20947.8	42704	333	34.34	Freshwater	Freshwater
KSW-cf.coassembly.k141.1261174.fa																	
GVMAG-S-1101162-94.fltr.fna	GVMAG-S-1101162-94	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	19	301055	10212	15845	30912	300	39.61	Freshwater	Freshwater
GVMAG-S-1101178-88.fltr.fna	GVMAG-S-1101178-88	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	14	359222	10538	25658.7	68616	344	26.69	Freshwater	Freshwater
GVMAG-S-3300013093-118.fltr.fna	GVMAG-S-3300013093-118	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	14	369528	10164	26394.9	57600	381	38.87	Freshwater	Freshwater
GVMAG-M-3300023174-100.fltr.fna	GVMAG-M-3300023174-100	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	10	323130	11775	32313	75823	317	43.71	Freshwater	Freshwater
GVMAG-M-3300009182-2.fltr.fna	GVMAG-M-3300009182-2	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	13	346178	10044	26629.1	53840	347	43.23	Freshwater	Freshwater
GVMAG-M-3300021340-15.fltr.fna	GVMAG-M-3300021340-15	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	22	407662	10073	18530.1	42108	390	36.53	Freshwater	Freshwater
GVMAG-M-3300023174-188.fltr.fna	GVMAG-M-3300023174-188	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	9	279623	10362	31069.2	60355	288	28.63	Freshwater	Freshwater
GVMAG-M-3300023184-188.fltr.fna	GVMAG-M-3300023184-188	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	12	374301	12458	31191.8	74165	392	39.52	Freshwater	Freshwater
GVMAG-M-3300009180-1.fltr.fna	GVMAG-M-3300009180-1	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	10	429179	10241	42917.9	98360	449	39.22	Freshwater	Freshwater
GVMAG-M-3300010368-24.fltr.fna	GVMAG-M-3300010368-24	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	12	386032	11099	32169.3	64932	402	32.58	Marine	Marine
SRX802073.74.dc.fltr.fna	SRX802073.74.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	12	275653	11291	22971.1	51901	264	29.97	Marine	Marine
ERX552288.95.dc.fltr.fna	ERX552288.95.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	15	322627	10359	21508.5	38750	333	24.86	Marine	Marine
ERX552296.13.dc.fltr.fna	ERX552296.13.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	62	1029447	10057	16604	47105	976	22.08	Marine	Marine
SRX802073.61.dc.fltr.fna	SRX802073.61.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	10	400040	11025	40004	118053	405	26.14	Marine	Marine
KSW-cf.coassembly.k141.1809912.fa																	
KSW-cf.coassembly.k141.2474548.fa																	
ERX552270.27.dc.fltr.fna	ERX552270.27.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	7	137542	10435	19648.9	51311	142	31.79	Marine	Marine
GVMAG-M-3300007522-55.fltr.fna	GVMAG-M-3300007522-55	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	12	358016	11735	29834.7	85162	341	30.91	Freshwater	Freshwater
KSW-cf.coassembly.k141.3372716.fa																	
GVMAG-M-3300021962-24.fltr.fna	GVMAG-M-3300021962-24	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	13	305227	11310	23479	47240	287	32.1	Marine	Marine
GVMAG-M-3300009068-11.fltr.fna	GVMAG-M-3300009068-11	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	13	346543	12030	26657.2	106165	318	36.55	Freshwater	Freshwater
GVMAG-S-1101166-70.fltr.fna	GVMAG-S-1101166-70	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	16	428740	10384	26796.3	85594	406	30.66	Freshwater	Freshwater
GVMAG-M-3300023174-203.fltr.fna	GVMAG-M-3300023174-203	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	11	281943	12906	25631.2	45112	309	37.63	Freshwater	Freshwater
GVMAG-M-3300023184-182.fltr.fna	GVMAG-M-3300023184-182	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g335	-	cultivation-independent	10	330371	10567	33037.1	115270	349	28.96	Freshwater	Freshwater
