vOTUs	sample
KSD-k141_7020029_full	KSD
KSD-k141_599894_full	KSD
KSD-k141_18915234_full	KSD
KSD-k141_10207841_full	KSD
KSD-k141_22904972_full	KSD
KSD-k141_20562329_full	KSD
KSD-k141_9403530_full	KSD
KSD-k141_17369275_full	KSD
KSD-k141_601262_full	KSD
KSD-k141_20562891_full	KSD
KSD-k141_18916578_full	KSD
KSD-k141_1396006_full	KSD
KSD-k141_23695543_full	KSD
KSD-k141_3838186_full	KSD
KSD-k141_1397901_full	KSD
KSD-k141_18917244_full	KSD
KSD-k141_4590660_full	KSD
KSD-k141_11748787_full	KSD
KSD-k141_15771566_full	KSD
KSD-k141_3838689_full	KSD
KSD-k141_9404455_full	KSD
KSD-k141_3034229_full	KSD
KSD-k141_10209723_full	KSD
KSD-k141_22906617_full	KSD
KSD-k141_2239459_full	KSD
KSD-k141_22906712_full	KSD
KSD-k141_13348991_full	KSD
KSD-k141_602695_full	KSD
KSD-k141_15772544_full	KSD
KSD-k141_6225058_full	KSD
KSD-k141_18918731_full	KSD
KSD-k141_13350207_full	KSD
KSD-k141_20565626_full	KSD
KSD-k141_10211738_full	KSD
KSD-k141_2241253_full	KSD
KSD-k141_11751049_full	KSD
KSD-k141_3036423_full	KSD
KSD-k141_6226527_full	KSD
KSD-k141_14188409_full	KSD
KSD-k141_9407648_full	KSD
KSD-k141_10960468_full	KSD
KSD-k141_17373950_full	KSD
KSD-k141_5385227_full	KSD
KSD-k141_2242710_full	KSD
KSD-k141_7821165_full	KSD
KSD-k141_4594364_full	KSD
KSD-k141_10213642_full	KSD
KSD-k141_22910044_full	KSD
KSD-k141_13352295_full	KSD
KSD-k141_6228100_full	KSD
KSD-k141_7821699_full	KSD
KSD-k141_18921470_full	KSD
KSD-k141_2243486_full	KSD
KSD-k141_6228300_full	KSD
KSD-k141_6228313_full	KSD
KSD-k141_2243508_full	KSD
KSD-k141_12562113_full	KSD
KSD-k141_21316706_full	KSD
KSD-k141_8620429_full	KSD
KSD-k141_18921741_full	KSD
KSD-k141_6228811_full	KSD
KSD-k141_606930_full	KSD
KSD-k141_10962567_full	KSD
KSD-k141_18922429_full	KSD
KSD-k141_7822949_full	KSD
KSD-k141_23701282_full	KSD
KSD-k141_22113232_full	KSD
KSD-k141_18176610_full	KSD
KSD-k141_2244936_full	KSD
KSD-k141_7823403_full	KSD
KSD-k141_12563650_full	KSD
KSD-k141_8621820_full	KSD
KSD-k141_13354254_full	KSD
KSD-k141_2245297_full	KSD
KSD-k141_21318383_full	KSD
KSD-k141_8622298_full	KSD
KSD-k141_22912414_full	KSD
KSD-k141_16539477_full	KSD
KSD-k141_16539551_full	KSD
KSD-k141_21318804_full	KSD
KSD-k141_19772140_full	KSD
KSD-k141_13355139_full	KSD
KSD-k141_17377679_full	KSD
KSD-k141_23703084_full	KSD
KSD-k141_14988811_full	KSD
KSD-k141_18924799_full	KSD
KSD-k141_7825594_full	KSD
KSD-k141_7030956_full	KSD
KSD-k141_609847_full	KSD
KSD-k141_8624934_full	KSD
KSD-k141_16541604_full	KSD
KSD-k141_23704869_full	KSD
KSD-k141_14990623_full	KSD
KSD-k141_14990762_full	KSD
KSD-k141_15781263_full	KSD
KSD-k141_6233725_full	KSD
KSD-k141_15781324_full	KSD
KSD-k141_18180798_full	KSD
KSD-k141_3044373_full	KSD
KSD-k141_1408195_full	KSD
KSD-k141_22916628_full	KSD
KSD-k141_3850192_full	KSD
KSD-k141_22916819_full	KSD
KSD-k141_8627119_full	KSD
KSD-k141_16543730_full	KSD
KSD-k141_3850250_full	KSD
KSD-k141_13359727_full	KSD
KSD-k141_20575826_full	KSD
KSD-k141_4602207_full	KSD
KSD-k141_18929206_full	KSD
KSD-k141_19777818_full	KSD
KSD-k141_10969590_full	KSD
KSD-k141_8628535_full	KSD
KSD-k141_21324409_full	KSD
KSD-k141_6236768_full	KSD
KSD-k141_3047200_full	KSD
KSD-k141_11761269_full	KSD
KSD-k141_10223171_full	KSD
KSD-k141_1410782_full	KSD
KSD-k141_13360944_full	KSD
KSD-k141_614335_full	KSD
KSD-k141_17383706_full	KSD
KSD-k141_14994935_full	KSD
KSD-k141_13361405_full	KSD
KSD-k141_3048163_full	KSD
KSD-k141_10223904_full	KSD
KSD-k141_7036968_full	KSD
KSD-k141_6237928_full	KSD
KSD-k141_13361744_full	KSD
KSD-k141_15786364_full	KSD
KSD-k141_3049003_full	KSD
KSD-k141_4605404_full	KSD
KSD-k141_16547635_full	KSD
KSD-k141_616886_full	KSD
KSD-k141_6240090_full	KSD
KSD-k141_3855071_full	KSD
KSD-k141_4606192_full	KSD
KSD-k141_6240323_full	KSD
KSD-k141_20580524_full	KSD
KSD-k141_15788069_full	KSD
KSD-k141_3855681_full	KSD
KSD-k141_18933836_full	KSD
KSD-k141_10973838_full	KSD
KSD-k141_21328860_full	KSD
KSD-k141_4607290_full	KSD
KSD-k141_15789467_full	KSD
KSD-k141_22923349_full	KSD
KSD-k141_22124641_full	KSD
KSD-k141_7041241_full	KSD
KSD-k141_10975154_full	KSD
KSD-k141_10975217_full	KSD
KSD-k141_3052826_full	KSD
KSD-k141_15000240_full	KSD
KSD-k141_20582907_full	KSD
KSD-k141_619508_full	KSD
KSD-k141_7042066_full	KSD
KSD-k141_8634778_full	KSD
KSD-k141_15791046_full	KSD
KSD-k141_17389513_full	KSD
KSD-k141_22125804_full	KSD
KSD-k141_14205576_full	KSD
KSD-k141_1416598_full	KSD
KSD-k141_2258468_full	KSD
KSD-k141_2258663_full	KSD
KSD-k141_3053953_full	KSD
KSD-k141_8635489_full	KSD
KSD-k141_8635758_full	KSD
KSD-k141_22926250_full	KSD
KSD-k141_19786385_full	KSD
KSD-k141_18192470_full	KSD
KSD-k141_14998294_lt2gene	KSD
KSD-k141_14208259_full	KSD
KSD-k141_18938031_full	KSD
KSD-k141_17392084_full	KSD
KSD-k141_15003438_full	KSD
KSD-k141_16553621_full	KSD
KSD-k141_9427103_full	KSD
KSD-k141_15003750_full	KSD
KSD-k141_10978474_full	KSD
KSD-k141_6246934_full	KSD
KSD-k141_18193801_full	KSD
KSD-k141_13370318_full	KSD
KSD-k141_19788030_full	KSD
KSD-k141_3862004_full	KSD
KSD-k141_15005048_full	KSD
KSD-k141_10233502_full	KSD
KSD-k141_8639219_full	KSD
KSD-k141_17393880_full	KSD
KSD-k141_624129_full	KSD
KSD-k141_18194783_full	KSD
KSD-k141_2263061_full	KSD
KSD-k141_1421041_full	KSD
KSD-k141_15005640_full	KSD
KSD-k141_15796008_full	KSD
KSD-k141_21335124_full	KSD
KSD-k141_2263221_full	KSD
KSD-k141_16556111_full	KSD
KSD-k141_17394909_full	KSD
KSD-k141_8640549_full	KSD
KSD-k141_18941038_full	KSD
KSD-k141_6249430_full	KSD
KSD-k141_6249475_full	KSD
KSD-k141_12581637_full	KSD
KSD-k141_6249512_full	KSD
KSD-k141_9430344_full	KSD
KSD-k141_14211926_full	KSD
KSD-k141_22131835_full	KSD
KSD-k141_6249903_full	KSD
KSD-k141_625896_full	KSD
KSD-k141_18941658_full	KSD
KSD-k141_19790573_full	KSD
KSD-k141_13372902_full	KSD
KSD-k141_22132428_full	KSD
KSD-k141_22931325_full	KSD
KSD-k141_16557722_full	KSD
KSD-k141_10236744_full	KSD
KSD-k141_4615913_full	KSD
KSD-k141_10982826_full	KSD
KSD-k141_15799069_full	KSD
KSD-k141_20591309_full	KSD
KSD-k141_7049981_full	KSD
KSD-k141_8642816_full	KSD
KSD-k141_1424280_full	KSD
KSD-k141_15799642_full	KSD
KSD-k141_1424544_full	KSD
KSD-k141_3061898_full	KSD
KSD-k141_23722480_full	KSD
KSD-k141_10237940_full	KSD
KSD-k141_18198847_full	KSD
KSD-k141_2267407_full	KSD
KSD-k141_1424996_full	KSD
KSD-k141_19793173_full	KSD
KSD-k141_10238522_full	KSD
KSD-k141_10238811_full	KSD
KSD-k141_7052161_full	KSD
KSD-k141_21334804_lt2gene	KSD
KSD-k141_629276_full	KSD
KSD-k141_7847314_full	KSD
KSD-k141_8645181_full	KSD
KSD-k141_7052816_full	KSD
KSD-k141_3064391_full	KSD
KSD-k141_4619339_full	KSD
KSD-k141_7848486_full	KSD
KSD-k141_13377525_full	KSD
KSD-k141_6255630_full	KSD
KSD-k141_3065435_full	KSD
KSD-k141_7849426_full	KSD
KSD-k141_3871033_full	KSD
KSD-k141_20596560_full	KSD
KSD-k141_1428930_full	KSD
KSD-k141_13378750_full	KSD
KSD-k141_14218834_full	KSD
KSD-k141_11778973_full	KSD
KSD-k141_10988213_full	KSD
KSD-k141_10242613_full	KSD
KSD-k141_632667_full	KSD
KSD-k141_15014676_full	KSD
KSD-k141_6257761_full	KSD
KSD-k141_2272930_full	KSD
KSD-k141_11780519_full	KSD
KSD-k141_22140041_full	KSD
KSD-k141_20598429_full	KSD
KSD-k141_10244292_full	KSD
KSD-k141_4623316_full	KSD
KSD-k141_5413944_full	KSD
KSD-k141_13380959_full	KSD
KSD-k141_18205327_full	KSD
KSD-k141_4623789_full	KSD
KSD-k141_10245049_full	KSD
KSD-k141_13381325_full	KSD
KSD-k141_7058197_full	KSD
KSD-k141_12591563_full	KSD
KSD-k141_20599832_full	KSD
KSD-k141_2275485_full	KSD
KSD-k141_18206688_full	KSD
KSD-k141_5415330_full	KSD
KSD-k141_635854_full	KSD
KSD-k141_21346852_full	KSD
KSD-k141_3070791_full	KSD
KSD-k141_8652618_full	KSD
KSD-k141_9441953_full	KSD
KSD-k141_11783403_full	KSD
KSD-k141_19802202_full	KSD
KSD-k141_8652968_full	KSD
KSD-k141_10247288_full	KSD
KSD-k141_3876845_full	KSD
KSD-k141_17407936_full	KSD
KSD-k141_16567848_full	KSD
KSD-k141_22143758_full	KSD
KSD-k141_19803342_full	KSD
KSD-k141_20602704_full	KSD
KSD-k141_13384744_full	KSD
KSD-k141_18209387_full	KSD
KSD-k141_5418019_full	KSD
KSD-k141_19804224_full	KSD
KSD-k141_23733729_full	KSD
KSD-k141_6264084_full	KSD
KSD-k141_14226329_full	KSD
KSD-k141_4628568_full	KSD
KSD-k141_14226740_full	KSD
KSD-k141_9445516_full	KSD
KSD-k141_11787332_full	KSD
KSD-k141_17411583_full	KSD
KSD-k141_15814070_full	KSD
KSD-k141_16571788_full	KSD
KSD-k141_21352102_full	KSD
KSD-k141_7065014_full	KSD
KSD-k141_19807388_full	KSD
KSD-k141_3881678_full	KSD
KSD-k141_23736635_full	KSD
KSD-k141_7065346_full	KSD
KSD-k141_19807643_full	KSD
KSD-k141_16572299_full	KSD
KSD-k141_22148274_full	KSD
KSD-k141_22149060_full	KSD
KSD-k141_14230043_full	KSD
KSD-k141_17413733_full	KSD
KSD-k141_4632018_full	KSD
KSD-k141_8660004_full	KSD
KSD-k141_20608597_full	KSD
KSD-k141_6269084_full	KSD
KSD-k141_15026098_full	KSD
KSD-k141_2284335_full	KSD
KSD-k141_6269906_full	KSD
KSD-k141_15817095_full	KSD
KSD-k141_18216393_full	KSD
KSD-k141_15817847_full	KSD
KSD-k141_6270976_full	KSD
KSD-k141_19811858_full	KSD
KSD-k141_5425093_full	KSD
KSD-k141_12602446_full	KSD
KSD-k141_5425475_full	KSD
KSD-k141_6272147_full	KSD
KSD-k141_4635536_full	KSD
KSD-k141_16576795_full	KSD
KSD-k141_16576867_full	KSD
KSD-k141_3887283_full	KSD
KSD-k141_20612633_full	KSD
KSD-k141_3082056_full	KSD
KSD-k141_3887797_full	KSD
KSD-k141_7866706_full	KSD
KSD-k141_3888358_full	KSD
KSD-k141_18219617_full	KSD
KSD-k141_4636963_full	KSD
KSD-k141_3083163_full	KSD
KSD-k141_7071918_full	KSD
KSD-k141_15821638_full	KSD
KSD-k141_6274483_full	KSD
KSD-k141_6274555_full	KSD
KSD-k141_1445701_full	KSD
KSD-k141_16578851_full	KSD
KSD-k141_20614693_full	KSD
KSD-k141_1446161_full	KSD
KSD-k141_3085067_full	KSD
KSD-k141_15032652_full	KSD
KSD-k141_13396955_full	KSD
KSD-k141_11796940_full	KSD
KSD-k141_18222860_full	KSD
KSD-k141_7074526_full	KSD
KSD-k141_15824215_full	KSD
KSD-k141_22955726_full	KSD
KSD-k141_16580784_full	KSD
KSD-k141_12607417_full	KSD
KSD-k141_11797782_full	KSD
KSD-k141_2292155_full	KSD
KSD-k141_15034096_full	KSD
KSD-k141_18223712_full	KSD
KSD-k141_651339_full	KSD
KSD-k141_16581541_full	KSD
KSD-k141_651398_full	KSD
KSD-k141_15825689_full	KSD
KSD-k141_10264098_full	KSD
KSD-k141_11008080_full	KSD
KSD-k141_14241212_full	KSD
KSD-k141_13400294_full	KSD
KSD-k141_21364329_full	KSD
KSD-k141_9460142_full	KSD
KSD-k141_4643065_full	KSD
KSD-k141_653815_full	KSD
KSD-k141_4643458_full	KSD
KSD-k141_17426240_full	KSD
KSD-k141_2296343_full	KSD
KSD-k141_19822173_full	KSD
KSD-k141_10267048_full	KSD
KSD-k141_5434261_full	KSD
KSD-k141_5434378_full	KSD
KSD-k141_11011523_full	KSD
KSD-k141_12612240_full	KSD
KSD-k141_19823195_full	KSD
KSD-k141_22162406_full	KSD
KSD-k141_6282648_full	KSD
KSD-k141_7876739_full	KSD
KSD-k141_18229165_full	KSD
KSD-k141_19824207_full	KSD
KSD-k141_4646232_full	KSD
KSD-k141_23751736_full	KSD
KSD-k141_14245193_full	KSD
KSD-k141_13401064_lt2gene	KSD
KSD-k141_23752349_full	KSD
KSD-k141_16587719_full	KSD
KSD-k141_18973667_full	KSD
KSD-k141_11804810_full	KSD
KSD-k141_16588110_full	KSD
KSD-k141_11014142_full	KSD
KSD-k141_10270861_full	KSD
KSD-k141_11805169_full	KSD
KSD-k141_14246721_full	KSD
KSD-k141_15832860_full	KSD
KSD-k141_7083411_full	KSD
KSD-k141_20625765_full	KSD
KSD-k141_13407305_full	KSD
KSD-k141_15043756_full	KSD
KSD-k141_660186_full	KSD
KSD-k141_1457916_full	KSD
KSD-k141_1458110_full	KSD
KSD-k141_23755409_full	KSD
KSD-k141_8679469_full	KSD
KSD-k141_8679977_full	KSD
KSD-k141_661553_full	KSD
KSD-k141_22967018_full	KSD
KSD-k141_18235538_full	KSD
KSD-k141_3904591_full	KSD
KSD-k141_15046353_full	KSD
KSD-k141_14251052_full	KSD
KSD-k141_7087970_full	KSD
KSD-k141_1460188_full	KSD
KSD-k141_11810257_full	KSD
KSD-k141_22169566_full	KSD
KSD-k141_22170041_full	KSD
KSD-k141_14251910_full	KSD
KSD-k141_23758249_full	KSD
KSD-k141_16593838_full	KSD
KSD-k141_14252172_full	KSD
KSD-k141_14252278_full	KSD
KSD-k141_1461287_full	KSD
KSD-k141_12621036_full	KSD
KSD-k141_23755506_lt2gene	KSD
KSD-k141_664421_full	KSD
KSD-k141_1461971_full	KSD
KSD-k141_11020623_full	KSD
KSD-k141_10278127_full	KSD
KSD-k141_7885904_full	KSD
KSD-k141_17437933_full	KSD
KSD-k141_15840518_full	KSD
KSD-k141_7091529_full	KSD
KSD-k141_21377177_full	KSD
KSD-k141_665904_full	KSD
KSD-k141_8684921_full	KSD
KSD-k141_20633370_full	KSD
KSD-k141_16596265_full	KSD
KSD-k141_6294091_full	KSD
KSD-k141_16596732_full	KSD
KSD-k141_11814289_full	KSD
KSD-k141_4656697_full	KSD
KSD-k141_15051099_full	KSD
KSD-k141_13414265_full	KSD
KSD-k141_15842471_full	KSD
KSD-k141_20635387_full	KSD
KSD-k141_5446912_full	KSD
KSD-k141_667986_full	KSD
KSD-k141_3104571_full	KSD
KSD-k141_11815753_full	KSD
KSD-k141_15843664_full	KSD
KSD-k141_4658996_full	KSD
KSD-k141_22176087_full	KSD
KSD-k141_18985698_full	KSD
KSD-k141_9477986_full	KSD
KSD-k141_19838347_full	KSD
KSD-k141_1467416_full	KSD
KSD-k141_669995_full	KSD
KSD-k141_13417254_full	KSD
KSD-k141_12627629_full	KSD
KSD-k141_11818327_full	KSD
KSD-k141_670454_full	KSD
KSD-k141_10284698_full	KSD
KSD-k141_12628178_full	KSD
KSD-k141_7097274_full	KSD
KSD-k141_671114_full	KSD
KSD-k141_14260614_full	KSD
KSD-k141_13418402_full	KSD
KSD-k141_15051496_full	KSD
KSD-k141_5450394_full	KSD
KSD-k141_12628739_full	KSD
KSD-k141_18246243_full	KSD
KSD-k141_2315853_full	KSD
KSD-k141_3915240_full	KSD
KSD-k141_13419406_full	KSD
KSD-k141_22179076_full	KSD
KSD-k141_3915618_full	KSD
KSD-k141_7099042_full	KSD
KSD-k141_7099129_full	KSD
KSD-k141_22179829_full	KSD
KSD-k141_6301708_full	KSD
KSD-k141_14262871_full	KSD
KSD-k141_11029678_full	KSD
KSD-k141_17446681_full	KSD
KSD-k141_3110726_full	KSD
KSD-k141_16603899_full	KSD
KSD-k141_23768809_full	KSD
KSD-k141_14264641_full	KSD
KSD-k141_16605145_full	KSD
KSD-k141_20643023_full	KSD
KSD-k141_17448559_full	KSD
KSD-k141_8695520_full	KSD
KSD-k141_3112642_full	KSD
KSD-k141_14265290_full	KSD
KSD-k141_1473188_full	KSD
KSD-k141_7102354_full	KSD
KSD-k141_19844784_full	KSD
KSD-k141_21387290_full	KSD
KSD-k141_6304802_full	KSD
KSD-k141_15851731_full	KSD
KSD-k141_2320350_full	KSD
KSD-k141_17449559_full	KSD
KSD-k141_1474237_full	KSD
KSD-k141_2320936_full	KSD
KSD-k141_7104278_full	KSD
KSD-k141_11034066_full	KSD
KSD-k141_17451440_full	KSD
KSD-k141_7899869_full	KSD
KSD-k141_17451676_full	KSD
KSD-k141_4668323_full	KSD
KSD-k141_14268457_full	KSD
KSD-k141_10286486_full	KSD
KSD-k141_22186196_full	KSD
KSD-k141_18995842_full	KSD
KSD-k141_679773_full	KSD
KSD-k141_7901424_full	KSD
KSD-k141_21391162_full	KSD
KSD-k141_1477316_full	KSD
KSD-k141_7901764_full	KSD
KSD-k141_16610472_full	KSD
KSD-k141_7107429_full	KSD
KSD-k141_9490253_full	KSD
KSD-k141_8701464_full	KSD
KSD-k141_7108059_full	KSD
KSD-k141_681420_full	KSD
KSD-k141_12638100_full	KSD
KSD-k141_12638422_full	KSD
KSD-k141_11829367_full	KSD
KSD-k141_5460521_full	KSD
KSD-k141_9491629_full	KSD
KSD-k141_7904007_full	KSD
KSD-k141_19851905_full	KSD
KSD-k141_22987892_full	KSD
KSD-k141_10297547_full	KSD
KSD-k141_20650823_full	KSD
KSD-k141_2327086_full	KSD
KSD-k141_7109825_full	KSD
KSD-k141_12639817_full	KSD
KSD-k141_11831019_full	KSD
KSD-k141_17457006_full	KSD
KSD-k141_18258245_full	KSD
KSD-k141_3927397_full	KSD
KSD-k141_23778579_full	KSD
KSD-k141_22989414_full	KSD
KSD-k141_19853591_full	KSD
KSD-k141_17457792_full	KSD
KSD-k141_19000380_full	KSD
KSD-k141_1481732_full	KSD
KSD-k141_15069461_full	KSD
KSD-k141_19854203_full	KSD
KSD-k141_7906955_full	KSD
KSD-k141_15069918_full	KSD
KSD-k141_8706014_full	KSD
KSD-k141_7907240_full	KSD
KSD-k141_19854683_full	KSD
KSD-k141_16615528_full	KSD
KSD-k141_7113008_full	KSD
KSD-k141_8706823_full	KSD
KSD-k141_22192802_full	KSD
KSD-k141_6315510_full	KSD
KSD-k141_13432694_full	KSD
KSD-k141_18261207_full	KSD
KSD-k141_22991849_full	KSD
KSD-k141_10301929_full	KSD
KSD-k141_17460416_full	KSD
KSD-k141_4676726_full	KSD
KSD-k141_12643480_full	KSD
KSD-k141_19856640_full	KSD
KSD-k141_7114414_full	KSD
KSD-k141_8708548_full	KSD
KSD-k141_11835652_full	KSD
KSD-k141_15072748_full	KSD
KSD-k141_16617699_full	KSD
KSD-k141_10303486_full	KSD
KSD-k141_15073366_full	KSD
KSD-k141_13435144_full	KSD
KSD-k141_7911256_full	KSD
KSD-k141_8709965_full	KSD
KSD-k141_6318744_full	KSD
KSD-k141_4679190_full	KSD
KSD-k141_5468400_full	KSD
KSD-k141_19859559_full	KSD
KSD-k141_14280536_full	KSD
KSD-k141_10305217_full	KSD
KSD-k141_2334948_full	KSD
KSD-k141_22995245_full	KSD
KSD-k141_11837950_full	KSD
KSD-k141_16620034_full	KSD
KSD-k141_8711398_full	KSD
KSD-k141_10305840_full	KSD
KSD-k141_14281616_full	KSD
KSD-k141_10306591_full	KSD
KSD-k141_691460_full	KSD
KSD-k141_4681351_full	KSD
KSD-k141_21402414_full	KSD
KSD-k141_22198111_full	KSD
KSD-k141_7119646_full	KSD
KSD-k141_14282830_full	KSD
KSD-k141_13438599_full	KSD
KSD-k141_9502809_full	KSD
KSD-k141_23786771_full	KSD
KSD-k141_23786822_full	KSD
KSD-k141_2337485_full	KSD
KSD-k141_9503186_full	KSD
KSD-k141_7120353_full	KSD
KSD-k141_21404025_full	KSD
KSD-k141_9503816_full	KSD
KSD-k141_16622986_full	KSD
KSD-k141_22199772_full	KSD
KSD-k141_5472056_full	KSD
KSD-k141_14284399_full	KSD
KSD-k141_17467377_full	KSD
KSD-k141_2338595_full	KSD
KSD-k141_3132121_full	KSD
KSD-k141_4683716_full	KSD
KSD-k141_22998666_full	KSD
KSD-k141_7121633_full	KSD
KSD-k141_22998740_full	KSD
KSD-k141_10309650_full	KSD
KSD-k141_3938790_full	KSD
KSD-k141_20663205_full	KSD
KSD-k141_13440901_full	KSD
KSD-k141_11842251_full	KSD
KSD-k141_2339756_full	KSD
KSD-k141_18269852_full	KSD
KSD-k141_15079940_full	KSD
KSD-k141_2339943_full	KSD
KSD-k141_11051182_full	KSD
KSD-k141_10310782_full	KSD
KSD-k141_19012295_full	KSD
KSD-k141_19012359_full	KSD
KSD-k141_15081761_full	KSD
KSD-k141_7919237_full	KSD
KSD-k141_23790752_full	KSD
KSD-k141_22202933_full	KSD
KSD-k141_13442901_full	KSD
KSD-k141_8717729_full	KSD
KSD-k141_23001768_full	KSD
KSD-k141_17470845_full	KSD
KSD-k141_10312876_full	KSD
KSD-k141_13443824_full	KSD
KSD-k141_17471483_full	KSD
KSD-k141_16627263_full	KSD
KSD-k141_19013867_full	KSD
KSD-k141_7920842_full	KSD
KSD-k141_5476656_full	KSD
KSD-k141_10313815_full	KSD
KSD-k141_20667446_full	KSD
KSD-k141_10313962_full	KSD
KSD-k141_3943196_full	KSD
KSD-k141_20667888_full	KSD
KSD-k141_2344101_full	KSD
KSD-k141_3137301_full	KSD
KSD-k141_23003866_full	KSD
KSD-k141_8720390_full	KSD
KSD-k141_11846890_full	KSD
KSD-k141_18274922_full	KSD
KSD-k141_16629107_full	KSD
KSD-k141_23793877_full	KSD
KSD-k141_20669256_full	KSD
KSD-k141_8721503_full	KSD
KSD-k141_6330751_full	KSD
KSD-k141_23005127_full	KSD
KSD-k141_18275944_full	KSD
KSD-k141_20670261_full	KSD
KSD-k141_12657157_full	KSD
KSD-k141_7129295_full	KSD
KSD-k141_12657407_full	KSD
KSD-k141_20670838_full	KSD
KSD-k141_6331939_full	KSD
KSD-k141_7924403_full	KSD
KSD-k141_18277446_full	KSD
KSD-k141_2347784_full	KSD
KSD-k141_11849951_full	KSD
KSD-k141_15879516_full	KSD
KSD-k141_19018354_full	KSD
KSD-k141_7130905_full	KSD
KSD-k141_18278210_full	KSD
KSD-k141_702715_full	KSD
KSD-k141_8724614_full	KSD
KSD-k141_9514266_full	KSD
KSD-k141_7131566_full	KSD
KSD-k141_21414057_full	KSD
KSD-k141_18279050_full	KSD
KSD-k141_8725073_full	KSD
KSD-k141_10319398_full	KSD
KSD-k141_12659855_full	KSD
KSD-k141_4693846_full	KSD
KSD-k141_15089443_full	KSD
KSD-k141_16633146_full	KSD
KSD-k141_7132279_full	KSD
KSD-k141_15089545_full	KSD
KSD-k141_19874688_full	KSD
KSD-k141_17478926_full	KSD
KSD-k141_23798653_full	KSD
KSD-k141_11852563_full	KSD
KSD-k141_21415704_full	KSD
KSD-k141_23798835_full	KSD
KSD-k141_19020901_full	KSD
KSD-k141_20674941_full	KSD
KSD-k141_4695534_full	KSD
KSD-k141_7134114_full	KSD
KSD-k141_3144563_full	KSD
KSD-k141_3144657_full	KSD
KSD-k141_18281690_full	KSD
KSD-k141_19021716_full	KSD
KSD-k141_19876913_full	KSD
KSD-k141_15092332_full	KSD
KSD-k141_17480928_full	KSD
KSD-k141_21417171_full	KSD
KSD-k141_706512_full	KSD
KSD-k141_706582_full	KSD
KSD-k141_3952580_full	KSD
KSD-k141_3146200_full	KSD
KSD-k141_11854818_full	KSD
KSD-k141_7930861_full	KSD
KSD-k141_15885502_full	KSD
KSD-k141_19879109_full	KSD
KSD-k141_21418532_full	KSD
KSD-k141_3147179_full	KSD
KSD-k141_18284263_full	KSD
KSD-k141_1505808_full	KSD
KSD-k141_22215131_full	KSD
KSD-k141_10325158_full	KSD
KSD-k141_6340320_full	KSD
KSD-k141_12665594_full	KSD
KSD-k141_4699870_full	KSD
KSD-k141_3955537_full	KSD
KSD-k141_15887934_full	KSD
KSD-k141_17484649_full	KSD
KSD-k141_6341282_full	KSD
KSD-k141_9522203_full	KSD
KSD-k141_7139439_full	KSD
KSD-k141_11066151_full	KSD
KSD-k141_7139465_full	KSD
KSD-k141_12666535_full	KSD
KSD-k141_14303322_full	KSD
KSD-k141_7934457_full	KSD
KSD-k141_23015600_full	KSD
KSD-k141_8733399_full	KSD
KSD-k141_18287171_full	KSD
KSD-k141_15097584_full	KSD
KSD-k141_3957370_full	KSD
KSD-k141_15889852_full	KSD
KSD-k141_23805558_full	KSD
KSD-k141_23805565_full	KSD
KSD-k141_9524366_full	KSD
KSD-k141_2358817_full	KSD
KSD-k141_19028045_full	KSD
KSD-k141_19884239_full	KSD
KSD-k141_712576_full	KSD
KSD-k141_19884552_full	KSD
KSD-k141_16641958_full	KSD
KSD-k141_2359336_full	KSD
KSD-k141_15099538_full	KSD
KSD-k141_23017920_full	KSD
KSD-k141_713269_full	KSD
KSD-k141_13460324_full	KSD
KSD-k141_20684612_full	KSD
KSD-k141_1511939_full	KSD
KSD-k141_12670699_full	KSD
KSD-k141_23019159_full	KSD
KSD-k141_4704930_full	KSD
KSD-k141_11862371_full	KSD
KSD-k141_15101470_full	KSD
KSD-k141_21425396_full	KSD
KSD-k141_9527376_full	KSD
KSD-k141_11862668_full	KSD
KSD-k141_23808480_full	KSD
KSD-k141_20685887_full	KSD
KSD-k141_23020193_full	KSD
KSD-k141_15894064_full	KSD
KSD-k141_17490709_full	KSD
KSD-k141_12672055_full	KSD
KSD-k141_2362637_full	KSD
KSD-k141_21426382_full	KSD
KSD-k141_17490846_full	KSD
KSD-k141_715999_full	KSD
KSD-k141_17491454_full	KSD
KSD-k141_2363595_full	KSD
KSD-k141_11864445_full	KSD
KSD-k141_19032621_full	KSD
KSD-k141_15104265_full	KSD
KSD-k141_11073345_full	KSD
KSD-k141_23810627_full	KSD
KSD-k141_23022199_full	KSD
KSD-k141_3964071_full	KSD
KSD-k141_11865312_full	KSD
KSD-k141_21428304_full	KSD
KSD-k141_10335017_full	KSD
KSD-k141_11073989_full	KSD
KSD-k141_23022674_full	KSD
KSD-k141_3157772_full	KSD
KSD-k141_21428646_full	KSD
KSD-k141_3157995_full	KSD
KSD-k141_3964942_full	KSD
